Age,RemoteWork,YearsCode,Knowledge_1,JobSatPoints_1,AISelect,JobSat,JobSatPoints_6,JobSatPoints_8
40,2,24,2,10,1,6,5,20
30,1,8,1,0,1,5,0,0
40,1,19,1,0,0,8,70,0
30,1,15,0,0,1,9,0,0
40,3,21,2,40,0,9,20,20
40,2,29,1,5,1,8,45,5
40,2,22,1,10,0,7,30,50
60,1,27,2,20,1,6,20,0
30,2,14,1,20,1,8,40,35
30,3,13,1,0,1,7,0,70
40,2,23,1,90,0,8,70,80
30,2,10,-1,5,0,6,10,20
30,1,11,2,5,1,7,30,0
40,1,30,1,10,0,9,30,20
30,2,10,1,50,1,8,15,10
30,2,7,1,10,1,8,10,10
40,3,20,2,25,0,9,20,25
30,1,11,1,0,1,9,10,25
30,2,14,1,12,1,7,30,25
40,2,24,1,10,0,8,25,30
30,3,8,1,0,1,3,80,50
50,2,32,1,40,1,4,0,30
40,2,18,1,0,0,10,0,0
40,1,12,1,0,1,8,0,0
40,2,18,0,5,0,6,35,30
40,2,17,2,66,0,7,40,75
30,2,5,0,10,0,7,50,10
20,3,7,1,25,1,8,20,15
40,2,18,-1,10,1,9,15,20
30,2,14,1,30,1,3,30,30
50,2,40,1,20,1,8,25,25
40,1,20,2,100,1,8,100,100
40,2,28,2,0,0,8,10,0
40,2,26,0,30,0,2,20,10
65,2,46,2,30,0,6,5,30
40,3,22,2,20,0,8,20,30
40,1,24,1,25,1,8,25,25
30,2,13,1,20,1,7,50,10
40,1,22,1,0,1,3,10,30
50,2,28,-1,0,1,3,30,10
20,2,5,1,80,1,7,80,60
50,2,32,2,0,0,8,5,30
30,3,12,2,0,1,7,0,0
30,2,9,1,0,0,9,0,0
40,3,22,0,0,1,8,0,0
40,3,30,2,10,0,8,10,10
50,1,40,2,30,1,9,0,0
60,2,40,1,10,0,5,20,10
40,3,18,1,0,1,5,0,0
40,2,14,1,0,0,9,0,0
40,1,18,2,20,1,7,40,90
60,1,32,2,10,0,8,0,70
50,1,14,2,25,1,8,30,10
30,2,5,2,10,0,8,10,5
30,2,14,2,90,0,7,95,70
20,3,8,2,0,1,8,0,0
40,1,20,2,40,1,7,30,10
30,2,12,-1,5,1,7,10,20
30,2,16,1,0,0,4,0,60
30,2,18,2,10,0,8,30,50
30,1,11,2,25,0,1,25,10
30,2,10,2,30,1,10,10,0
20,3,8,0,0,1,9,10,10
50,2,30,0,10,0,7,25,0
40,1,21,2,100,0,10,100,50
40,2,18,1,0,1,5,0,0
40,2,20,2,0,1,7,0,0
40,1,20,2,30,1,7,25,15
30,2,9,1,10,0,8,30,20
30,2,14,2,20,1,6,10,30
40,1,15,1,0,1,5,10,10
40,1,34,-1,0,1,10,0,0
50,3,34,1,0,0,9,7,8
40,3,29,1,0,0,8,43,34
30,1,10,2,5,1,8,20,20
40,1,24,0,20,1,8,30,25
40,2,22,2,0,1,7,0,0
20,1,7,1,15,0,8,50,10
65,2,46,1,0,0,10,30,10
40,2,12,1,80,0,8,30,40
50,3,20,2,0,0,7,40,40
30,1,15,2,90,1,6,80,0
30,2,14,2,0,0,8,0,0
30,3,13,1,8,1,8,24,16
40,2,20,1,0,1,6,0,0
40,2,18,1,20,1,7,20,30
50,2,12,2,30,0,4,0,20
50,1,40,2,25,0,9,20,10
20,3,0.5,1,8,1,4,8,8
30,2,10,1,10,1,8,20,0
30,1,15,2,10,0,6,35,0
40,2,20,1,100,1,10,80,100
40,3,27,1,30,0,8,20,20
40,1,25,2,20,0,3,10,20
60,2,38,1,10,0,6,30,30
40,3,20,2,5,1,6,15,10
40,2,12,0,15,1,6,20,15
50,1,28,0,10,0,7,20,15
40,3,13,1,90,0,7,90,50
40,2,28,1,0,1,8,20,0
20,1,11,-1,0,1,6,35,20
30,3,17,2,80,1,8,70,90
30,2,13,2,30,0,9,30,15
30,1,16,2,10,0,8,15,0
30,1,6,2,80,1,8,40,80
30,3,12,-1,0,1,8,0,0
30,3,16,1,10,1,5,10,15
20,3,8,2,0,1,8,15,20
30,2,5,1,20,1,7,20,10
30,1,20,1,0,1,9,30,0
30,2,4,1,50,1,8,90,70
40,3,20,2,20,0,9,20,30
40,1,29,-1,40,0,5,30,0
30,2,12,1,0,1,7,0,0
30,2,12,1,5,1,10,15,14
30,1,10,2,0,0,7,0,0
20,2,5,1,60,0,8,80,65
30,2,14,2,10,1,10,15,15
50,2,30,2,10,1,8,25,10
30,3,10,2,88,1,9,70,100
20,1,2,0,19,1,7,13,12
50,2,27,1,0,1,8,60,0
50,1,26,2,20,1,9,20,10
40,1,26,2,0,0,8,0,0
30,1,5,1,50,1,8,100,0
30,2,8,2,0,1,5,0,0
30,2,15,1,0,0,7,0,0
30,2,16,0,0,1,8,20,25
40,2,24,2,10,0,9,10,16
20,2,7,2,5,1,8,15,15
30,1,17,1,90,1,8,70,30
30,2,7,1,95,1,7,0,0
40,2,22,1,25,1,8,10,30
20,2,7,2,5,1,10,35,0
50,1,40,1,10,1,6,20,10
40,1,18,1,45,0,8,10,20
30,1,10,1,0,1,7,50,20
40,2,24,0,0,0,7,10,30
40,1,23,1,90,1,8,90,80
30,2,9,1,25,1,7,10,0
30,2,10,-2,0,0,10,0,0
40,2,21,2,25,0,7,15,10
40,3,18,1,5,0,7,40,10
50,2,20,1,5,1,7,30,5
40,2,20,2,30,1,6,20,30
30,3,15,2,20,0,8,20,20
20,2,11,2,20,0,8,30,0
40,1,25,2,0,0,8,20,30
30,2,7,0,10,1,8,10,10
20,3,6,0,10,1,6,10,20
30,2,14,1,80,0,7,90,50
40,1,16,2,10,1,8,10,10
30,3,13,1,0,1,3,0,0
40,2,24,1,8,0,8,10,12
30,1,10,2,0,1,3,50,0
20,2,4,1,0,1,9,25,10
30,2,15,2,20,0,10,25,30
30,2,10,2,0,1,8,0,0
30,1,7,2,70,1,8,80,80
20,3,10,1,0,0,3,30,30
30,2,9,1,0,1,2,0,0
20,2,5,2,100,1,10,100,100
30,1,14,1,70,1,8,85,90
40,2,17,2,40,0,6,55,30
30,3,18,-2,0,1,6,0,0
30,1,17,1,0,1,6,0,20
40,1,15,2,20,0,10,25,0
30,1,17,2,0,0,8,10,0
40,2,20,1,20,0,7,25,10
40,1,21,2,0,1,9,0,0
40,2,27,2,0,1,5,0,0
30,2,10,1,0,1,8,0,0
40,3,26,2,0,1,9,35,25
40,2,18,0,20,1,7,20,20
30,2,16,1,10,1,6,15,0
40,1,20,2,0,0,8,0,0
30,2,11,0,10,0,6,10,10
40,2,20,2,20,1,9,30,30
30,1,14,1,27,1,7,5,18
30,1,21,2,15,0,6,25,10
30,2,8,1,5,1,7,15,5
50,1,27,2,20,1,8,20,20
50,2,37,1,5,1,10,5,20
40,2,21,2,5,1,7,10,10
30,2,12,1,0,1,6,0,0
30,3,5,0,0,0,7,0,0
30,3,8,1,0,1,7,20,50
30,2,10,2,0,1,9,0,0
30,2,14,1,7,1,8,10,8
40,2,24,0,5,1,6,60,0
40,2,35,2,25,0,7,0,50
50,2,40,1,0,1,7,20,10
40,1,35,1,0,0,5,20,20
30,1,16,2,0,1,8,5,0
50,1,12,1,15,0,7,25,15
30,1,4,2,10,1,8,15,15
30,2,12,0,10,1,7,15,10
20,2,7,1,0,1,7,0,0
30,2,14,0,80,1,7,85,90
30,2,8,2,10,0,8,0,40
40,2,24,1,0,0,7,0,0
40,1,20,0,0,1,9,0,20
50,1,30,2,0,0,8,0,0
50,2,30,1,80,0,8,20,0
30,3,7,1,100,1,6,7,6
20,3,9,1,10,0,5,10,20
20,2,11,1,70,0,7,100,60
20,3,8,1,0,0,1,0,0
30,2,15,-1,20,0,5,0,30
40,1,25,2,50,0,9,50,0
20,3,2,2,70,0,5,60,40
20,2,6,1,0,1,6,10,30
20,2,7,1,10,1,10,30,10
30,2,6,1,0,1,7,10,0
20,2,8,2,10,0,7,25,0
20,2,4,1,0,0,7,0,0
40,1,23,1,0,0,10,30,30
30,1,11,0,90,1,7,90,100
40,2,25,-1,10,1,2,30,30
20,2,5,2,0,1,8,20,20
30,1,20,1,10,0,7,30,10
20,2,5,1,70,1,10,80,80
40,2,18,1,0,1,6,100,100
40,2,25,2,10,0,7,60,0
30,3,23,1,20,1,8,10,20
20,2,8,1,40,1,3,0,0
20,1,8,1,5,0,10,20,5
30,2,9,1,15,1,4,25,0
40,3,20,1,0,0,2,10,10
40,2,20,1,20,1,5,30,0
40,2,18,2,0,1,2,0,0
30,3,7,-2,0,1,0,40,60
30,1,8,0,0,1,7,100,50
40,2,23,1,40,0,7,20,20
30,1,16,2,10,1,3,20,10
20,1,5,1,0,0,6,0,0
30,3,16,1,0,0,7,35,10
30,1,15,0,0,1,5,40,0
40,2,23,2,15,1,8,10,15
50,1,32,2,15,0,8,60,0
40,1,23,2,20,0,5,40,15
50,1,40,2,0,0,0,0,0
30,2,7,-1,10,1,9,25,10
30,2,6,1,0,1,8,30,0
50,1,32,2,0,0,9,25,0
30,1,16,2,0,1,9,0,0
30,3,12,1,90,1,4,70,100
40,2,16,2,0,1,7,0,45
40,2,13,2,0,0,7,20,10
30,1,9,1,75,0,6,60,30
50,1,40,1,20,0,5,0,20
30,1,10,1,80,0,8,100,20
50,2,42,2,20,1,4,20,0
40,1,30,2,20,0,3,30,20
30,2,10,2,0,1,9,0,0
40,2,12,1,5,1,9,10,6
30,2,9,0,0,1,6,0,0
40,3,22,1,20,0,1,30,25
40,1,11,2,20,1,8,50,30
30,2,8,2,0,1,9,50,20
40,1,12,1,0,0,4,0,0
50,3,35,1,0,1,6,20,35
50,2,40,2,10,1,9,40,0
30,2,16,-2,14,1,5,20,10
30,2,14,1,40,1,7,5,15
18,2,5,1,0,1,8,0,0
40,1,26,1,0,1,9,50,15
30,2,11,1,25,0,4,25,20
40,3,15,1,60,1,9,0,10
30,2,20,2,25,1,9,25,15
30,2,8,-1,0,1,4,40,0
40,1,15,2,40,0,10,10,30
40,2,31,1,12,0,8,12,15
50,1,33,2,30,1,8,10,40
20,2,7,1,0,1,7,0,0
40,1,15,1,0,0,8,0,0
30,1,14,2,10,1,2,50,0
30,2,10,1,50,1,5,10,9
40,1,20,1,10,1,8,20,20
40,1,24,1,40,1,6,5,20
30,1,15,2,40,1,9,10,0
30,1,12,-1,2,0,2,40,10
40,1,23,-2,25,0,9,0,25
30,1,9,-2,10,1,1,0,0
30,2,15,2,15,1,8,20,30
30,1,15,1,0,1,6,60,0
20,2,5,2,5,1,7,5,25
30,1,7,-1,0,1,2,0,0
30,3,14,0,10,1,6,20,20
30,1,9,2,10,1,10,20,0
40,2,12,1,20,1,2,24,10
30,3,10,1,5,1,7,5,50
50,1,35,2,30,0,8,20,50
40,2,24,2,0,0,8,0,0
30,2,6,-1,0,1,0,0,10
50,2,34,1,70,0,7,70,70
30,2,12,1,80,1,6,85,100
40,2,15,2,0,1,10,5,40
50,1,9,1,0,1,6,0,0
40,3,15,1,3,1,7,6,10
30,1,16,-1,0,1,9,0,0
40,2,5,1,15,0,8,35,35
40,2,21,-1,0,0,8,40,50
30,1,9,1,20,1,7,5,10
30,2,13,-1,0,0,5,100,30
50,1,40,1,0,1,9,0,90
30,3,12,1,20,1,7,25,25
50,2,25,1,75,1,8,20,0
40,1,22,2,0,1,6,30,20
30,1,4,-1,15,0,8,20,40
40,1,25,2,30,1,8,0,30
30,3,13,-2,0,1,2,0,100
30,1,14,-1,20,0,3,40,0
30,2,8,1,15,1,0,10,10
30,3,11,2,25,1,8,15,0
20,3,2,1,20,1,3,90,100
30,2,12,2,15,0,6,15,0
30,2,12,2,20,0,9,25,0
30,1,15,1,15,1,8,15,20
40,1,12,1,0,1,9,0,0
40,2,22,2,50,0,5,30,10
30,1,14,0,15,1,4,30,0
30,1,18,2,25,1,9,20,5
20,2,15,2,10,1,8,20,15
30,2,24,2,0,1,8,30,10
40,1,30,1,20,0,8,5,20
30,2,7,-1,90,0,9,90,80
40,2,23,2,10,0,6,25,28
30,2,11,2,30,1,8,30,10
30,2,15,2,10,0,8,50,0
30,1,10,0,80,0,7,20,20
30,2,18,2,3,0,8,24,8
30,2,18,1,15,0,8,10,5
30,1,20,2,0,1,6,0,0
50,2,22,1,20,1,7,20,0
40,2,30,2,15,0,9,20,25
30,3,11,2,30,0,8,30,30
40,1,10,-1,0,0,3,5,70
20,3,5,1,0,1,6,0,0
40,1,25,1,0,1,8,0,0
40,2,27,0,0,1,8,40,0
40,1,25,1,0,0,8,0,0
40,1,9,2,50,1,7,20,0
30,2,20,2,40,1,5,0,10
30,2,18,2,20,1,9,25,5
30,1,11,1,0,1,6,0,0
30,1,15,-1,0,1,2,10,0
50,2,18,1,0,0,8,0,0
30,1,13,1,0,0,7,0,0
50,2,35,2,0,1,10,0,40
40,1,16,2,100,1,8,80,60
30,1,11,2,0,0,1,25,10
30,2,6,2,10,0,8,20,20
40,2,16,1,0,1,7,10,0
50,2,17,2,60,0,6,0,0
30,2,15,2,25,1,9,25,25
40,2,25,0,20,0,7,5,15
30,2,11,1,0,1,7,30,20
30,3,2,2,60,1,4,20,30
30,1,12,1,0,1,7,0,0
30,2,11,2,10,0,7,15,24
30,3,9,1,30,1,8,30,15
30,2,12,2,20,1,9,50,25
30,1,7,2,30,1,7,30,30
50,1,30,2,60,0,6,0,99
50,2,28,1,5,0,8,35,35
20,1,4,-1,75,1,7,70,65
30,2,19,0,0,0,6,0,0
20,1,11,1,0,0,7,5,70
40,3,20,1,30,0,2,25,10
50,1,33,1,30,0,7,25,10
50,2,22,1,0,0,7,20,0
30,1,13,1,20,1,9,10,20
30,2,12,1,0,1,7,20,20
30,2,10,2,20,1,9,30,10
30,2,14,1,20,0,5,30,30
30,2,14,2,10,1,8,20,0
30,2,16,1,0,1,7,85,0
40,1,28,2,15,0,7,10,15
30,1,16,1,0,1,6,0,0
30,2,10,2,60,1,6,60,20
50,1,18,2,0,0,8,80,0
40,2,20,-1,32,1,4,15,20
30,2,16,1,10,1,8,25,10
40,2,26,2,0,1,8,5,50
30,2,5,1,0,1,7,35,30
40,1,34,1,0,0,9,10,30
30,1,15,-1,60,1,8,100,30
40,1,22,1,30,1,5,70,70
40,1,25,2,10,1,6,20,15
40,2,24,2,10,1,5,75,33
30,1,6,0,0,0,8,0,0
30,1,16,2,0,1,8,0,0
40,2,20,2,25,0,6,40,10
50,2,24,1,0,1,8,0,25
30,1,16,1,0,1,10,0,0
30,2,12,1,0,1,9,40,10
30,1,10,2,0,1,10,20,30
30,1,18,2,20,1,5,30,10
50,1,25,1,0,1,8,30,20
30,1,18,2,20,1,8,10,20
20,3,6,0,0,1,6,0,0
30,1,17,1,5,1,6,5,30
60,1,45,2,0,0,6,0,0
40,2,30,2,80,1,9,90,50
40,2,23,2,40,1,8,10,30
40,2,25,2,20,0,8,10,15
30,3,14,2,20,0,7,30,0
40,2,15,2,0,0,7,10,10
40,3,25,2,10,0,9,20,0
30,2,14,2,10,1,9,30,15
50,2,31,2,18,1,8,13,16
20,1,6,1,10,1,4,20,0
50,2,26,2,10,0,8,10,20
30,2,8,2,0,0,2,0,0
30,2,17,2,5,0,5,30,20
40,1,5,1,13,0,7,22,10
30,2,13,2,0,1,8,10,30
30,2,10,1,0,0,5,0,0
40,2,23,2,6,0,8,16,16
30,2,10,1,0,1,7,0,0
50,1,35,1,0,0,9,50,40
30,1,6,1,15,0,8,20,0
40,3,24,2,20,0,2,35,35
20,2,4,1,60,1,5,50,10
50,2,6,2,40,1,7,40,0
40,1,21,1,23,0,7,5,30
40,3,21,0,30,0,5,0,30
65,1,47,-1,0,0,8,35,35
40,1,9,1,45,1,3,15,0
40,1,26,1,50,1,7,25,15
60,3,20,2,0,0,5,20,0
30,3,11,2,20,1,8,10,10
40,1,26,1,5,1,9,15,13
50,1,35,2,20,1,2,30,10
30,2,6,2,0,0,6,0,0
50,1,30,1,0,1,0,20,25
30,2,17,1,30,0,8,30,20
30,3,8,1,15,0,8,0,30
40,2,21,2,15,1,9,15,0
40,2,15,2,0,1,8,40,20
40,1,15,1,10,0,7,30,10
40,3,21,1,0,0,7,0,0
30,2,10,2,0,1,8,0,0
20,2,7,1,0,0,6,30,20
20,3,10,0,0,0,2,40,10
50,2,28,2,0,1,7,0,0
30,1,14,1,5,0,8,10,20
65,1,55,0,20,1,7,10,0
30,2,9,1,15,1,9,20,10
50,3,16,1,20,1,6,20,20
40,2,16,2,40,1,9,20,20
30,1,3,1,25,1,8,20,5
60,3,43,2,5,0,5,30,30
60,1,30,1,0,1,8,0,0
30,1,12,1,40,1,7,10,30
20,2,5,1,15,1,8,20,15
40,3,22,2,35,0,10,25,5
40,2,26,2,15,1,6,5,15
30,1,13,1,0,1,8,0,0
30,2,13,2,22,1,8,22,22
30,3,12,1,50,1,7,70,70
40,2,16,1,20,1,7,50,10
30,2,11,2,10,0,3,32,5
40,1,9,2,15,1,9,10,30
20,1,6,2,10,0,7,40,10
30,1,11,1,40,0,7,10,10
40,1,11,-1,10,1,6,30,10
30,1,12,1,10,0,9,10,10
40,2,29,1,80,1,4,40,50
40,2,16,2,20,1,6,15,15
30,3,16,2,80,1,10,70,100
40,2,25,2,0,1,8,20,20
30,2,15,1,20,1,8,0,0
40,3,26,1,25,0,7,25,0
50,1,37,2,15,0,8,10,10
40,2,25,0,25,1,7,25,15
40,1,17,2,70,1,9,100,100
20,1,5,0,5,1,9,2,4
40,2,11,-1,10,1,9,10,15
40,3,8,2,0,0,8,0,0
30,2,16,1,10,0,5,10,10
50,2,36,1,15,1,8,15,0
50,2,29,2,30,1,8,40,25
50,1,31,0,0,0,7,10,0
50,2,25,1,30,0,8,0,0
20,3,5,1,50,0,8,30,20
30,2,0,1,0,0,6,0,0
40,1,22,2,20,1,5,25,10
30,1,16,1,30,1,8,10,50
20,1,10,1,5,0,8,10,20
40,2,25,1,20,0,4,0,40
30,2,18,2,30,1,8,30,10
40,1,23,2,25,0,8,20,5
20,3,8,1,2,0,3,50,10
20,3,3,-1,0,1,6,20,40
50,1,33,2,10,0,7,25,20
30,1,15,1,0,0,8,50,40
40,1,3,2,35,1,10,40,10
30,2,10,2,20,1,8,15,5
40,1,19,1,10,0,2,25,20
30,1,9,0,0,1,5,50,50
40,2,23,0,5,1,7,5,5
40,1,20,0,90,0,7,80,70
30,1,7,2,90,0,8,100,60
30,2,9,2,0,1,10,0,0
30,2,13,-1,15,0,8,10,0
20,1,2,0,0,1,3,0,0
50,2,35,1,0,0,6,20,10
30,1,7,1,0,0,6,0,0
40,2,28,1,0,0,10,30,30
40,1,5,1,0,1,10,0,0
20,2,3,2,10,1,6,20,20
60,1,40,2,0,1,4,80,0
20,2,11,1,0,1,8,0,0
40,1,12,2,20,1,8,20,10
40,2,23,1,0,0,8,0,0
30,1,7,2,20,1,8,30,0
20,2,15,1,60,1,7,85,76
30,2,13,1,10,1,6,9,10
40,2,26,1,20,0,8,10,30
60,1,45,0,0,1,5,10,0
30,3,11,-1,0,0,8,0,0
40,1,26,2,20,1,8,20,20
30,2,12,1,0,1,8,0,0
50,1,25,1,20,1,7,10,20
30,2,10,1,10,0,7,10,10
20,1,6,1,0,1,6,0,0
40,1,14,1,0,1,2,0,20
40,2,15,2,23,1,6,0,0
40,1,18,2,15,1,10,15,20
50,1,30,2,5,0,10,5,30
40,1,25,2,0,0,5,90,0
40,1,15,1,10,1,8,10,25
40,2,25,2,50,0,3,20,0
40,2,20,2,0,1,8,0,0
30,1,18,1,20,1,7,40,20
40,2,20,1,70,1,4,30,0
40,2,26,2,10,1,8,15,60
50,3,37,2,70,1,8,0,0
40,1,27,1,30,1,7,30,7
40,3,20,1,5,0,9,20,20
30,1,8,2,10,1,2,20,25
40,1,19,1,20,1,6,20,30
30,2,8,1,40,1,4,50,60
40,2,25,1,10,0,7,20,20
50,1,20,1,10,1,7,0,30
30,3,21,2,0,1,8,60,5
40,2,20,2,15,1,8,25,10
40,2,10,1,20,0,9,5,10
40,1,23,2,15,0,6,35,5
40,2,15,1,90,1,8,50,100
40,1,29,1,10,0,6,40,0
20,3,5,1,70,1,6,80,70
30,1,11,2,0,1,7,0,0
20,1,4,-2,0,1,7,0,0
30,3,10,1,5,1,3,15,5
60,1,47,2,0,0,6,30,30
30,2,13,2,15,1,8,20,10
40,1,8,1,75,1,7,60,50
40,1,18,1,20,1,7,0,30
40,1,10,2,30,0,6,100,70
30,2,9,-1,0,1,9,0,0
30,2,12,2,50,1,8,25,0
30,1,12,0,20,0,9,0,0
30,2,19,2,100,1,7,100,100
40,2,26,1,20,1,9,20,10
40,2,25,1,40,1,9,10,30
50,3,37,2,0,0,9,25,15
40,1,10,1,0,0,3,0,0
30,2,8,1,0,1,6,0,0
40,1,22,2,10,1,9,20,20
20,3,7,-1,15,1,9,30,20
40,2,25,0,20,1,4,40,0
40,3,25,2,5,1,8,20,20
30,2,18,1,0,1,7,0,0
30,2,12,-2,0,0,7,50,30
30,2,3,2,30,1,8,0,10
40,2,15,2,10,1,10,10,10
30,3,9,2,30,1,8,10,20
40,2,34,1,0,1,7,10,20
50,2,30,1,0,1,8,0,0
30,1,20,0,0,0,6,0,0
50,2,18,0,5,1,8,10,0
30,2,16,1,10,1,8,20,20
60,1,20,1,50,1,8,0,0
40,2,20,1,20,1,5,20,20
30,1,20,1,0,1,7,0,0
30,1,7,2,80,1,8,30,70
30,2,10,0,10,1,6,10,20
40,1,14,1,5,1,7,20,10
30,1,12,1,25,1,5,50,0
40,2,17,1,0,0,8,85,85
30,1,12,0,20,0,4,30,20
30,2,13,2,10,0,6,20,15
40,2,29,2,40,1,6,30,10
50,1,26,2,0,1,8,0,0
40,1,22,2,0,1,8,50,0
40,2,10,1,40,0,4,0,40
50,1,25,2,5,1,7,2,30
40,2,11,1,15,0,5,15,15
40,2,12,2,0,1,10,30,40
30,3,9,2,0,0,7,25,25
30,3,13,2,10,0,10,20,20
40,3,11,2,50,1,8,30,10
30,1,10,1,0,1,7,25,10
40,1,25,2,15,1,7,15,15
30,1,17,2,20,1,8,35,15
50,1,30,0,0,0,8,30,0
30,1,11,2,0,1,8,0,0
20,2,6,2,15,1,8,10,10
50,1,39,1,0,0,9,0,0
40,2,19,1,20,1,8,30,15
30,2,15,1,10,0,6,15,0
50,1,25,2,40,1,7,10,0
40,1,31,1,0,1,8,10,0
40,1,28,2,60,1,10,10,20
60,3,40,1,0,0,6,0,0
30,1,10,2,50,0,9,0,0
40,2,15,0,20,1,9,40,20
30,2,10,-2,15,1,7,25,0
40,1,18,1,20,1,9,40,0
50,2,40,2,0,1,2,30,60
30,2,10,1,5,0,6,20,20
40,2,18,1,0,1,8,20,5
20,2,5,2,0,1,9,0,0
30,1,13,2,10,0,9,25,15
40,2,7,1,10,1,10,30,0
50,1,18,1,0,0,7,70,10
60,2,38,2,10,1,8,10,20
30,2,10,1,20,1,7,40,10
30,1,12,2,0,0,1,40,20
20,2,7,-1,0,1,5,30,10
20,2,12,1,15,0,7,60,80
40,2,18,2,0,1,8,0,0
50,2,35,2,33,1,8,34,0
30,3,1,0,0,0,9,0,0
40,2,40,2,10,0,10,15,25
30,2,10,2,10,1,7,10,5
40,1,24,1,0,1,8,30,10
40,1,7,1,10,0,8,0,10
40,1,7,2,60,1,6,70,100
30,3,14,-1,0,0,10,40,10
40,2,22,1,20,0,8,20,20
20,1,8,1,0,0,5,20,40
40,3,22,1,0,1,2,0,0
30,2,9,2,0,1,8,0,30
40,1,19,2,15,1,9,20,15
30,2,14,2,40,1,9,0,40
30,1,7,1,10,1,7,20,0
50,1,40,1,50,0,10,80,90
40,1,23,2,0,1,8,20,0
40,1,22,1,10,1,8,20,20
40,1,24,2,0,1,6,0,0
40,1,30,2,20,0,2,30,30
30,3,4,-1,0,1,8,25,0
40,1,30,1,0,1,8,0,0
40,2,18,2,0,0,8,0,0
30,1,14,1,0,1,4,25,25
30,1,10,2,10,1,8,30,0
60,3,41,2,8,1,9,2,3
20,1,4,-2,0,1,6,20,0
30,2,18,1,100,1,3,100,100
30,2,15,1,80,1,7,70,0
40,2,20,1,0,1,3,20,0
30,2,14,2,0,1,9,50,0
30,2,18,1,20,1,7,20,10
30,1,13,1,75,1,8,100,60
50,3,22,2,15,0,6,15,15
30,2,9,1,0,1,8,35,30
30,1,11,1,30,0,8,20,0
40,1,12,2,50,1,8,40,60
30,2,8,1,50,1,8,70,90
20,3,4,1,0,0,0,0,0
50,1,38,2,0,1,5,0,0
40,2,13,1,50,1,7,15,0
30,2,12,1,20,0,8,20,20
40,1,22,2,20,0,5,30,50
30,1,10,2,100,1,10,80,100
40,1,28,1,0,1,6,40,10
30,2,17,2,30,1,8,10,10
30,2,17,2,85,1,9,100,70
40,1,6,2,35,1,9,35,0
30,1,12,0,10,1,7,15,15
30,2,8,2,25,0,9,0,20
50,2,12,1,10,1,4,20,10
30,2,14,2,0,0,8,0,0
20,2,6,1,20,1,10,35,35
40,1,10,-1,0,0,9,0,0
30,1,14,2,0,1,10,0,0
30,1,11,1,0,1,8,20,20
30,1,10,-1,0,1,7,50,30
20,1,7,2,5,1,9,15,15
40,2,23,2,30,1,8,20,30
30,2,24,-1,0,1,5,20,20
30,1,15,2,15,1,8,30,0
20,2,11,-1,20,1,6,20,20
40,1,23,2,10,1,7,35,35
50,1,30,1,50,1,9,90,100
30,2,8,2,0,1,8,20,0
60,3,47,1,10,0,10,0,10
40,2,15,2,80,1,6,10,0
60,2,48,2,40,1,10,0,0
40,2,22,1,10,1,8,10,20
30,1,16,2,30,0,7,20,10
20,3,9,1,90,1,7,95,70
50,1,38,1,0,1,6,0,0
60,2,42,1,0,1,8,35,15
30,2,17,2,10,1,7,25,13
30,3,20,2,0,1,10,0,0
30,3,16,-1,0,0,6,20,20
20,2,3,2,90,1,7,70,100
50,1,25,2,10,1,10,35,10
50,2,40,-1,11,1,9,12,11
40,1,23,2,65,1,8,0,15
40,2,38,1,30,0,2,40,30
30,2,7,2,15,1,8,5,20
50,2,40,1,20,0,7,15,20
60,2,32,1,0,0,5,30,0
20,2,6,-1,12,0,8,19,19
40,2,19,1,50,1,9,30,20
20,2,10,1,0,1,10,30,10
30,2,18,1,15,0,7,25,0
30,1,4,1,80,0,8,90,90
30,1,5,1,70,1,6,90,100
40,1,20,1,15,1,7,25,8
40,1,24,1,10,1,8,0,10
40,1,11,2,10,1,7,25,40
30,2,14,2,0,1,9,30,0
20,2,12,1,100,1,7,50,50
30,1,14,1,0,1,4,25,25
40,2,25,1,0,0,5,10,10
40,1,17,2,40,1,8,25,20
40,2,12,0,0,1,6,20,20
60,2,31,2,30,1,6,10,20
20,2,4,1,10,1,3,10,10
40,3,22,2,20,1,7,25,0
60,3,40,2,9,0,9,10,10
40,2,15,1,10,1,7,30,30
50,2,28,1,20,1,8,20,10
30,3,5,0,80,1,7,64,40
30,1,10,-1,0,1,10,0,0
40,1,11,2,50,1,10,10,20
60,1,25,2,35,0,8,25,40
30,2,20,2,10,0,9,30,15
30,1,4,1,80,1,8,90,100
40,2,30,2,10,0,10,20,10
50,1,28,1,20,1,8,10,5
30,1,14,2,20,0,8,20,20
30,2,12,2,25,0,7,20,25
30,2,13,1,0,0,4,5,35
40,1,25,1,10,0,10,10,30
30,2,9,1,0,1,8,0,0
30,1,10,2,90,1,7,90,80
50,2,38,1,15,1,4,25,20
30,1,8,2,15,1,7,10,15
65,1,46,2,0,0,8,34,33
40,3,24,2,12,1,8,35,23
60,1,41,2,5,0,10,5,90
40,1,17,2,20,1,9,20,20
20,2,6,1,100,1,9,70,30
20,1,4,1,20,1,6,30,50
50,1,35,2,0,0,1,0,0
20,3,0.5,1,10,0,0,10,10
40,2,5,1,0,1,7,0,0
30,2,14,2,20,1,6,10,20
40,1,9,1,0,0,7,20,20
50,2,40,-1,5,1,4,50,25
30,2,11,1,5,1,6,20,50
30,2,10,2,10,0,8,20,20
